managerName,reportCalendarOrQuarter,cusip,value,shares,sourceFilingId,companyName
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,24906P109,6599446000.0,168010,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DENTSPLY SIRONA INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,24984K105,79775000.0,21678,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DERMTECH INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,249906108,5309912000.0,65869,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DESCARTES SYS GROUP INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,25179M103,17329635000.0,342415,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DEVON ENERGY CORP NEW
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,252131107,69627850000.0,599310,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DEXCOM INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,252784301,550607000.0,352598,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DIAMONDROCK HOSPITALITY CO
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,25278X109,21023965000.0,155537,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DIAMONDBACK ENERGY INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,253393102,7918185000.0,465279,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DICKS SPORTING GOODS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,253798102,5959272000.0,176938,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DIGI INTL INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,253868103,49842512000.0,506993,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DIGITAL RLTY TR INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,25402D102,828602000.0,21154,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DIGITALOCEAN HLDGS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,254543101,17321193000.0,665132,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DIODES INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,254687106,186759840000.0,1865174,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DISNEY WALT CO
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,254709108,98362632000.0,2570716,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DISCOVER FINL SVCS
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,256086109,733442000.0,84791,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DOCGO INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,256163106,13439938000.0,230531,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DOCUSIGN INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,256677105,137419328000.0,798372,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DOLLAR GEN CORP NEW
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,256746108,27398117000.0,1110254,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DOLLAR TREE INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,25746U109,70906766000.0,1268230,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DOMINION ENERGY INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,25754A201,21405475000.0,64891,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DOMINOS PIZZA INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,257651109,3775599000.0,57784,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DONALDSON INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,25787G100,921842000.0,22561,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DONNELLEY FINL SOLUTIONS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,258278100,8449126000.0,97950,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DORMAN PRODS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,258622109,261056000.0,22960,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DOUBLELINE INCOME SOLUTIONS
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,258623107,918823000.0,64797,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DOUBLELINE OPPORTUNISTIC CR
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,25862V105,4210878000.0,157162,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DOUBLEVERIFY HLDGS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,25960R105,441879000.0,13856,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DOUGLAS DYNAMICS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,260003108,31145094000.0,204983,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DOVER CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,260557103,65459596000.0,2189008,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DOW INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,262037104,2038252000.0,71044,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DRIL-QUIP INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,26414D106,575866000.0,36218,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DUCKHORN PORTFOLIO INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,26484T106,1662106000.0,141576,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DUN & BRADSTREET HLDGS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,26614N102,30562813000.0,425844,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DUPONT DE NEMOURS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,267475101,2673825000.0,28551,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,DYCOM INDS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,26856L103,3094672000.0,37580,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,E L F BEAUTY INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,26875P101,120102424000.0,1047740,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EOG RES INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,26884L109,8892703000.0,1459466,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EQT CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,26969P108,10339956000.0,70460,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EAGLE MATLS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,27579R104,10343300000.0,186366,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EAST WEST BANCORP INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,27616P103,3804513000.0,276893,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EASTERLY GOVT PPTYS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,277276101,17733875000.0,107270,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EASTGROUP PPTYS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,277432100,28838137000.0,341927,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EASTMAN CHEM CO
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,278279104,1756495000.0,152606,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EATON VANCE FLTING RATE INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,27827X101,1058501000.0,101779,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EATON VANCE MUN BD FD
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,27828H105,1253133000.0,127222,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EATON VANCE LTD DURATION INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,27828N102,263680000.0,22595,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EATON VANCE TAX-MANAGED DIVE
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,27828Q105,1222653000.0,107913,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EATON VANCE SR FLTNG RTE TR
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,27828X100,650740000.0,49865,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EATON VANCE TAX MNGED BUY WR
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,27828Y108,2464781000.0,195153,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EATON VANCE TAX-MANAGED BUY-
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,27829C105,1115020000.0,137998,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EATON VANCE TAX-MANAGED GLOB
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,27829F108,132214000.0,16929,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EATON VANCE TAX-MANAGED GLOB
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,278642103,56476159000.0,1272846,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EBAY INC.
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,278865100,69899070000.0,422274,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ECOLAB INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,27923Q109,657939000.0,59542,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ECOVYST INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,281020107,28797466000.0,455875,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EDISON INTL
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,28106W103,395821000.0,54596,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EDITAS MEDICINE INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,28176E108,84941172000.0,1026728,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EDWARDS LIFESCIENCES CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,282914100,500709000.0,120074,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,8X8 INC NEW
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,28414H103,629572000.0,66976,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ELANCO ANIMAL HEALTH INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,285512109,19098318000.0,870007,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ELECTRONIC ARTS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,28618M106,11560772000.0,598694,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ELEMENT SOLUTIONS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,28852N109,854057000.0,69947,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ELLINGTON FINANCIAL INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,289074106,614357000.0,75753,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ELLSWORTH GROWTH & INCOME FD
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29084Q100,24087205000.0,978137,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EMCOR GROUP INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,291011104,90709565000.0,1040964,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EMERSON ELEC CO
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29109X106,23492910000.0,308855,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ASPEN TECHNOLOGY INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,292218104,680299000.0,16318,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EMPLOYERS HLDGS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29249E109,406120000.0,329116,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ENACT HLDGS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29250N105,98343404000.0,2578824,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ENBRIDGE INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,292554102,1288291000.0,25536,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ENCORE CAP GROUP INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,292562105,7787560000.0,618565,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ENCORE WIRE CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29261A100,8434558000.0,578283,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ENCOMPASS HEALTH CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29270J100,220819000.0,9580,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ENERGY RECOVERY INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29272W109,506211000.0,14588,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ENERGIZER HLDGS INC NEW
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29275Y102,8458448000.0,97358,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ENERSYS
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,292766102,1144442000.0,79420,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ENERPLUS CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29355A107,9565608000.0,245041,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ENPHASE ENERGY INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29355X107,4190928000.0,40340,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ENPRO INDS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29357K103,2530999000.0,56966,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ENOVA INTL INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29358P101,23655822000.0,632967,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ENSIGN GROUP INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29362U104,47933769000.0,584487,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ENTEGRIS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29364G103,37223363000.0,390308,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ENTERGY CORP NEW
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,293712105,1396608000.0,31321,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ENTERPRISE FINL SVCS CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,293792107,22667667000.0,875200,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ENTERPRISE PRODS PARTNERS L
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29404K106,3957761000.0,67458,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ENVESTNET INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29414B104,30519503000.0,769432,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EPAM SYS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29415F104,3203251000.0,78357,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ENVISTA HOLDINGS CORPORATION
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,294268107,1623175000.0,33099,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EPLUS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,294429105,31545370000.0,155518,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EQUIFAX INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29444U700,83989751000.0,116484,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EQUINIX INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29452E101,8222995000.0,1691685,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EQUITABLE HLDGS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,294600101,1306009000.0,225953,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EQUITRANS MIDSTREAM CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29472R108,15123542000.0,225287,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EQUITY LIFESTYLE PPTYS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,296006109,1337994000.0,75849,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ERO COPPER CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29605J106,1092856000.0,18501,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ESAB CORPORATION
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,296315104,2321665000.0,24323,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ESCO TECHNOLOGIES INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29670E107,1689961000.0,79866,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ESSENTIAL PPTYS RLTY TR INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29670G102,2191702000.0,50211,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ESSENTIAL UTILS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,297178105,10349571000.0,49486,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ESSEX PPTY TR INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,297602104,658790000.0,23991,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ETHAN ALLEN INTERIORS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29786A106,19421095000.0,174446,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ETSY INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,298736109,10415238000.0,93076,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EURONET WORLDWIDE INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,29978A104,1314894000.0,37926,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EVERBRIDGE INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,30034T103,1234191000.0,71965,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EVERI HLDGS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,30034W106,34380580000.0,606871,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EVERGY INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,30040P103,7939883000.0,235256,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EVERTEC INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,30040W108,12511585000.0,159872,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EVERSOURCE ENERGY
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,30057T105,3745805000.0,75338,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EVOQUA WATER TECHNOLOGIES CO
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,30063P105,22258934000.0,328254,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EXACT SCIENCES CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,30161N101,20893140000.0,1005845,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EXELON CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,30161Q104,2462721000.0,126879,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EXELIXIS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,302081104,10006515000.0,61834,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EXLSERVICE HOLDINGS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,30212W100,4348028000.0,342634,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EXP WORLD HLDGS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,302130109,44987466000.0,2539948,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EXPEDITORS INTL WASH INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,30214U102,33563873000.0,336682,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EXPONENT INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,30225T102,10810498000.0,66351,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EXTRA SPACE STORAGE INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,30226D106,444406000.0,23243,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EXTREME NETWORKS
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,30231G102,327573005000.0,8740551,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,EXXON MOBIL CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,302520101,1187294000.0,169052,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,F N B CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,30257X104,2295725000.0,73865,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,FB FINL CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,302635206,4019893000.0,217292,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,FS KKR CAP CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,302941109,3560786000.0,18043,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,FTI CONSULTING INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,303075105,17603804000.0,42410,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,FACTSET RESH SYS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,303250104,27507606000.0,625188,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,FAIR ISAAC CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,31154R109,1303310000.0,121805,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,FARMLAND PARTNERS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,311900104,115090452000.0,2133675,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,FASTENAL CO
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,313855108,6370045000.0,117507,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,FEDERAL SIGNAL CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,31428X106,53031237000.0,583277,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,FEDEX CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,315616102,18029575000.0,123753,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,F5 INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,31620M106,65472527000.0,1205090,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,FIDELITY NATL INFORMATION SV
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,316773100,31598209000.0,1186119,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,FIFTH THIRD BANCORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,31846B108,265254000.0,19001,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,FIRST ADVANTAGE CORP NEW
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,31847R102,5910694000.0,106193,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,FIRST AMERN FINL CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,319829107,146000000.0,11746,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,FIRST COMWLTH FINL CORP PA
